"Tipo_Aloxamento";"Ano";"Numero_Establecementos";"Area";"Area.1"
"50904";NA;"2004";NA;NA;NA
"50905";NA;"2005";NA;NA;NA
"50906";NA;"2006";NA;NA;NA
"50907";NA;"2007";NA;NA;NA
"50908";NA;"2008";NA;NA;NA
"50909";NA;"2009";20;NA;NA
"50910";NA;"2010";20;NA;NA
"50911";NA;"2011";20;NA;NA
"50912";NA;"2012";20;NA;NA
"50913";NA;"2013";21;NA;NA
"50914";NA;"2017";22;NA;NA
"50915";NA;"2018";23;NA;NA
"50916";NA;"2019";24;NA;NA
"50917";NA;"2020";24;NA;NA
"50918";NA;"2021";24;NA;NA
"50919";NA;"2022";24;NA;NA
"50920";"Albergues turísticos";NA;NA;NA;NA
"50921";NA;"2003";NA;NA;NA
"50922";NA;"2004";NA;NA;NA
"50923";NA;"2005";NA;NA;NA
"50924";NA;"2006";NA;NA;NA
"50925";NA;"2007";NA;NA;NA
"50926";NA;"2008";NA;NA;NA
"50927";NA;"2009";NA;NA;NA
"50928";NA;"2010";NA;NA;NA
"50929";NA;"2011";NA;NA;NA
"50930";NA;"2012";0;NA;NA
"50931";NA;"2013";0;NA;NA
"50932";NA;"2017";0;NA;NA
"50933";NA;"2018";0;NA;NA
"50934";NA;"2019";0;NA;NA
"50935";NA;"2020";0;NA;NA
"50936";NA;"2021";0;NA;NA
"50937";NA;"2022";0;NA;NA
"50938";"Turismo rural";NA;NA;NA;NA
"50939";NA;"2003";0;NA;NA
"50940";NA;"2004";0;NA;NA
"50941";NA;"2005";0;NA;NA
"50942";NA;"2006";0;NA;NA
"50943";NA;"2007";0;NA;NA
"50944";NA;"2008";0;NA;NA
"50945";NA;"2009";0;NA;NA
"50946";NA;"2010";0;NA;NA
"50947";NA;"2011";1;NA;NA
"50948";NA;"2012";1;NA;NA
"50949";NA;"2013";1;NA;NA
"50950";NA;"2017";0;NA;NA
"50951";NA;"2018";0;NA;NA
"50952";NA;"2019";0;NA;NA
"50953";NA;"2020";0;NA;NA
"50954";NA;"2021";0;NA;NA
"50955";NA;"2022";0;NA;NA
"50956";"Campamentos de turismo";NA;NA;NA;NA
"50957";NA;"2003";8;NA;NA
"50958";NA;"2004";9;NA;NA
"50959";NA;"2005";9;NA;NA
"50960";NA;"2006";9;NA;NA
"50961";NA;"2007";9;NA;NA
"50962";NA;"2008";9;NA;NA
"50963";NA;"2009";9;NA;NA
"50964";NA;"2010";9;NA;NA
"50965";NA;"2011";9;NA;NA
"50966";NA;"2012";9;NA;NA
"50967";NA;"2013";9;NA;NA
"50968";NA;"2017";10;NA;NA
"50969";NA;"2018";10;NA;NA
"50970";NA;"2019";10;NA;NA
"50971";NA;"2020";10;NA;NA
"50972";NA;"2021";10;NA;NA
"50973";NA;"2022";11;NA;NA
"50974";"Apartamentos turísticos";NA;NA;NA;NA
"50975";NA;"2003";0;NA;NA
"50976";NA;"2004";0;NA;NA
"50977";NA;"2005";0;NA;NA
"50978";NA;"2006";2;NA;NA
"50979";NA;"2007";2;NA;NA
"50980";NA;"2008";2;NA;NA
"50981";NA;"2009";2;NA;NA
"50982";NA;"2010";2;NA;NA
"50983";NA;"2011";2;NA;NA
"50984";NA;"2012";3;NA;NA
"50985";NA;"2013";4;NA;NA
"50986";NA;"2017";8;NA;NA
"50987";NA;"2018";11;NA;NA
"50988";NA;"2019";12;NA;NA
"50989";NA;"2020";14;NA;NA
"50990";NA;"2021";15;NA;NA
"50991";NA;"2022";14;NA;NA
"50992";"Vivendas turísticas";NA;NA;NA;NA
"50993";NA;"2003";NA;NA;NA
"50994";NA;"2004";NA;NA;NA
"50995";NA;"2005";NA;NA;NA
"50996";NA;"2006";NA;NA;NA
"50997";NA;"2007";NA;NA;NA
"50998";NA;"2008";NA;NA;NA
"50999";NA;"2009";NA;NA;NA
"51000";NA;"2010";NA;NA;NA
"51001";NA;"2011";NA;NA;NA
"51002";NA;"2012";NA;NA;NA
"51003";NA;"2013";NA;NA;NA
"51004";NA;"2017";0;NA;NA
"51005";NA;"2018";1;NA;NA
"51006";NA;"2019";1;NA;NA
"51007";NA;"2020";1;NA;NA
"51008";NA;"2021";1;NA;NA
"51009";NA;"2022";1;NA;NA
"51010";"Vivendas de uso turístico";NA;NA;NA;NA
"51011";NA;"2003";0;NA;NA
"51012";NA;"2004";0;NA;NA
"51013";NA;"2005";0;NA;NA
"51014";NA;"2006";0;NA;NA
"51015";NA;"2007";0;NA;NA
"51016";NA;"2008";0;NA;NA
"51017";NA;"2009";0;NA;NA
"51018";NA;"2010";0;NA;NA
"51019";NA;"2011";0;NA;NA
"51020";NA;"2012";0;NA;NA
"51021";NA;"2013";0;NA;NA
"51022";NA;"2017";0;NA;NA
"51023";NA;"2018";169;NA;NA
"51024";NA;"2019";251;NA;NA
"51025";NA;"2020";311;NA;NA
"51026";NA;"2021";387;NA;NA
"51027";NA;"2022";452;NA;NA
"51028";"36901,\Illa de Arousa, A\\",,,,\"";NA;NA;NA;NA
"51029";"Hoteis";NA;NA;NA;NA
"51030";NA;"2003";1;"ILLA DE AROUSA";36901
"51031";NA;"2004";1;NA;NA
"51032";NA;"2005";1;NA;NA
"51033";NA;"2006";1;NA;NA
"51034";NA;"2007";1;NA;NA
"51035";NA;"2008";1;NA;NA
"51036";NA;"2009";1;NA;NA
"51037";NA;"2010";1;NA;NA
"51038";NA;"2011";1;NA;NA
"51039";NA;"2012";1;NA;NA
"51040";NA;"2013";1;NA;NA
"51041";NA;"2017";1;NA;NA
"51042";NA;"2018";1;NA;NA
"51043";NA;"2019";1;NA;NA
"51044";NA;"2020";1;NA;NA
"51045";NA;"2021";1;NA;NA
"51046";NA;"2022";1;NA;NA
"51047";"Pensións";NA;NA;NA;NA
"51048";NA;"2003";NA;NA;NA
"51049";NA;"2004";NA;NA;NA
"51050";NA;"2005";NA;NA;NA
"51051";NA;"2006";NA;NA;NA
"51052";NA;"2007";NA;NA;NA
"51053";NA;"2008";NA;NA;NA
"51054";NA;"2009";0;NA;NA
"51055";NA;"2010";0;NA;NA
"51056";NA;"2011";0;NA;NA
"51057";NA;"2012";2;NA;NA
"51058";NA;"2013";2;NA;NA
"51059";NA;"2017";3;NA;NA
"51060";NA;"2018";3;NA;NA
"51061";NA;"2019";3;NA;NA
"51062";NA;"2020";3;NA;NA
"51063";NA;"2021";3;NA;NA
"51064";NA;"2022";3;NA;NA
"51065";"Albergues turísticos";NA;NA;NA;NA
"51066";NA;"2003";NA;NA;NA
"51067";NA;"2004";NA;NA;NA
"51068";NA;"2005";NA;NA;NA
"51069";NA;"2006";NA;NA;NA
"51070";NA;"2007";NA;NA;NA
"51071";NA;"2008";NA;NA;NA
"51072";NA;"2009";NA;NA;NA
"51073";NA;"2010";NA;NA;NA
"51074";NA;"2011";NA;NA;NA
"51075";NA;"2012";0;NA;NA
"51076";NA;"2013";0;NA;NA
"51077";NA;"2017";0;NA;NA
"51078";NA;"2018";0;NA;NA
"51079";NA;"2019";0;NA;NA
"51080";NA;"2020";0;NA;NA
"51081";NA;"2021";0;NA;NA
"51082";NA;"2022";0;NA;NA
"51083";"Turismo rural";NA;NA;NA;NA
"51084";NA;"2003";0;NA;NA
"51085";NA;"2004";0;NA;NA
"51086";NA;"2005";0;NA;NA
"51087";NA;"2006";0;NA;NA
"51088";NA;"2007";0;NA;NA
"51089";NA;"2008";0;NA;NA
"51090";NA;"2009";0;NA;NA
"51091";NA;"2010";0;NA;NA
"51092";NA;"2011";0;NA;NA
"51093";NA;"2012";0;NA;NA
"51094";NA;"2013";0;NA;NA
"51095";NA;"2017";0;NA;NA
"51096";NA;"2018";0;NA;NA
"51097";NA;"2019";0;NA;NA
"51098";NA;"2020";0;NA;NA
"51099";NA;"2021";0;NA;NA
"51100";NA;"2022";0;NA;NA
"51101";"Campamentos de turismo";NA;NA;NA;NA
"51102";NA;"2003";1;NA;NA
"51103";NA;"2004";2;NA;NA
"51104";NA;"2005";2;NA;NA
"51105";NA;"2006";2;NA;NA
"51106";NA;"2007";2;NA;NA
"51107";NA;"2008";2;NA;NA
"51108";NA;"2009";2;NA;NA
"51109";NA;"2010";2;NA;NA
"51110";NA;"2011";2;NA;NA
"51111";NA;"2012";2;NA;NA
"51112";NA;"2013";2;NA;NA
"51113";NA;"2017";2;NA;NA
"51114";NA;"2018";2;NA;NA
"51115";NA;"2019";2;NA;NA
"51116";NA;"2020";2;NA;NA
"51117";NA;"2021";2;NA;NA
"51118";NA;"2022";3;NA;NA
"51119";"Apartamentos turísticos";NA;NA;NA;NA
"51120";NA;"2003";0;NA;NA
"51121";NA;"2004";0;NA;NA
"51122";NA;"2005";0;NA;NA
"51123";NA;"2006";0;NA;NA
"51124";NA;"2007";0;NA;NA
"51125";NA;"2008";0;NA;NA
"51126";NA;"2009";0;NA;NA
"51127";NA;"2010";0;NA;NA
"51128";NA;"2011";0;NA;NA
"51129";NA;"2012";0;NA;NA
"51130";NA;"2013";2;NA;NA
"51131";NA;"2017";1;NA;NA
"51132";NA;"2018";1;NA;NA
"51133";NA;"2019";1;NA;NA
"51134";NA;"2020";1;NA;NA
"51135";NA;"2021";1;NA;NA
"51136";NA;"2022";1;NA;NA
"51137";"Vivendas turísticas";NA;NA;NA;NA
"51138";NA;"2003";NA;NA;NA
"51139";NA;"2004";NA;NA;NA
"51140";NA;"2005";NA;NA;NA
"51141";NA;"2006";NA;NA;NA
"51142";NA;"2007";NA;NA;NA
"51143";NA;"2008";NA;NA;NA
"51144";NA;"2009";NA;NA;NA
"51145";NA;"2010";NA;NA;NA
"51146";NA;"2011";NA;NA;NA
"51147";NA;"2012";NA;NA;NA
"51148";NA;"2013";NA;NA;NA
"51149";NA;"2017";0;NA;NA
"51150";NA;"2018";0;NA;NA
"51151";NA;"2019";0;NA;NA
"51152";NA;"2020";0;NA;NA
"51153";NA;"2021";0;NA;NA
"51154";NA;"2022";0;NA;NA
"51155";"Vivendas de uso turístico";NA;NA;NA;NA
"51156";NA;"2003";0;NA;NA
"51157";NA;"2004";0;NA;NA
"51158";NA;"2005";0;NA;NA
"51159";NA;"2006";0;NA;NA
"51160";NA;"2007";0;NA;NA
"51161";NA;"2008";0;NA;NA
"51162";NA;"2009";0;NA;NA
"51163";NA;"2010";0;NA;NA
"51164";NA;"2011";0;NA;NA
"51165";NA;"2012";0;NA;NA
"51166";NA;"2013";0;NA;NA
"51167";NA;"2017";0;NA;NA
"51168";NA;"2018";42;NA;NA
"51169";NA;"2019";83;NA;NA
"51170";NA;"2020";105;NA;NA
"51171";NA;"2021";138;NA;NA
"51172";NA;"2022";149;NA;NA
"51173";"36027";"Meaño";NA;NA;NA
"51174";"Hoteis";NA;NA;NA;NA
"51175";NA;"2003";3;"MEANO";36027
"51176";NA;"2004";3;NA;NA
"51177";NA;"2005";3;NA;NA
"51178";NA;"2006";3;NA;NA
"51179";NA;"2007";4;NA;NA
"51180";NA;"2008";5;NA;NA
"51181";NA;"2009";5;NA;NA
"51182";NA;"2010";5;NA;NA
"51183";NA;"2011";5;NA;NA
"51184";NA;"2012";5;NA;NA
"51185";NA;"2013";5;NA;NA
"51186";NA;"2017";5;NA;NA
"51187";NA;"2018";5;NA;NA
"51188";NA;"2019";5;NA;NA
"51189";NA;"2020";5;NA;NA
"51190";NA;"2021";5;NA;NA
"51191";NA;"2022";5;NA;NA
"51192";"Pensións";NA;NA;NA;NA
"51193";NA;"2003";NA;NA;NA
"51194";NA;"2004";NA;NA;NA
"51195";NA;"2005";NA;NA;NA
"51196";NA;"2006";NA;NA;NA
"51197";NA;"2007";NA;NA;NA
"51198";NA;"2008";NA;NA;NA
"51199";NA;"2009";2;NA;NA
"51200";NA;"2010";2;NA;NA
"51201";NA;"2011";2;NA;NA
"51202";NA;"2012";2;NA;NA
"51203";NA;"2013";1;NA;NA
"51204";NA;"2017";1;NA;NA
"51205";NA;"2018";2;NA;NA
"51206";NA;"2019";2;NA;NA
"51207";NA;"2020";4;NA;NA
"51208";NA;"2021";4;NA;NA
"51209";NA;"2022";4;NA;NA
"51210";"Albergues turísticos";NA;NA;NA;NA
"51211";NA;"2003";NA;NA;NA
"51212";NA;"2004";NA;NA;NA
"51213";NA;"2005";NA;NA;NA
"51214";NA;"2006";NA;NA;NA
"51215";NA;"2007";NA;NA;NA
"51216";NA;"2008";NA;NA;NA
"51217";NA;"2009";NA;NA;NA
"51218";NA;"2010";NA;NA;NA
"51219";NA;"2011";NA;NA;NA
"51220";NA;"2012";0;NA;NA
"51221";NA;"2013";0;NA;NA
"51222";NA;"2017";0;NA;NA
"51223";NA;"2018";0;NA;NA
"51224";NA;"2019";0;NA;NA
"51225";NA;"2020";0;NA;NA
"51226";NA;"2021";0;NA;NA
"51227";NA;"2022";0;NA;NA
"51228";"Turismo rural";NA;NA;NA;NA
"51229";NA;"2003";0;NA;NA
"51230";NA;"2004";0;NA;NA
"51231";NA;"2005";1;NA;NA
"51232";NA;"2006";1;NA;NA
"51233";NA;"2007";1;NA;NA
"51234";NA;"2008";1;NA;NA
"51235";NA;"2009";1;NA;NA
"51236";NA;"2010";1;NA;NA
"51237";NA;"2011";1;NA;NA
"51238";NA;"2012";1;NA;NA
"51239";NA;"2013";1;NA;NA
"51240";NA;"2017";1;NA;NA
"51241";NA;"2018";1;NA;NA
"51242";NA;"2019";2;NA;NA
"51243";NA;"2020";2;NA;NA
"51244";NA;"2021";2;NA;NA
"51245";NA;"2022";2;NA;NA
"51246";"Campamentos de turismo";NA;NA;NA;NA
"51247";NA;"2003";0;NA;NA
"51248";NA;"2004";0;NA;NA
"51249";NA;"2005";0;NA;NA
"51250";NA;"2006";0;NA;NA
"51251";NA;"2007";0;NA;NA
"51252";NA;"2008";0;NA;NA
"51253";NA;"2009";0;NA;NA
"51254";NA;"2010";0;NA;NA
"51255";NA;"2011";0;NA;NA
"51256";NA;"2012";0;NA;NA
"51257";NA;"2013";0;NA;NA
"51258";NA;"2017";0;NA;NA
"51259";NA;"2018";0;NA;NA
"51260";NA;"2019";0;NA;NA
"51261";NA;"2020";0;NA;NA
"51262";NA;"2021";0;NA;NA
"51263";NA;"2022";0;NA;NA
"51264";"Apartamentos turísticos";NA;NA;NA;NA
"51265";NA;"2003";0;NA;NA
"51266";NA;"2004";0;NA;NA
"51267";NA;"2005";0;NA;NA
"51268";NA;"2006";1;NA;NA
"51269";NA;"2007";1;NA;NA
"51270";NA;"2008";1;NA;NA
"51271";NA;"2009";1;NA;NA
"51272";NA;"2010";1;NA;NA
"51273";NA;"2011";1;NA;NA
"51274";NA;"2012";1;NA;NA
"51275";NA;"2013";1;NA;NA
"51276";NA;"2017";1;NA;NA
"51277";NA;"2018";1;NA;NA
"51278";NA;"2019";1;NA;NA
"51279";NA;"2020";1;NA;NA
"51280";NA;"2021";1;NA;NA
"51281";NA;"2022";1;NA;NA
"51282";"Vivendas turísticas";NA;NA;NA;NA
"51283";NA;"2003";NA;NA;NA
"51284";NA;"2004";NA;NA;NA
"51285";NA;"2005";NA;NA;NA
"51286";NA;"2006";NA;NA;NA
"51287";NA;"2007";NA;NA;NA
"51288";NA;"2008";NA;NA;NA
"51289";NA;"2009";NA;NA;NA
"51290";NA;"2010";NA;NA;NA
"51291";NA;"2011";NA;NA;NA
"51292";NA;"2012";NA;NA;NA
"51293";NA;"2013";NA;NA;NA
"51294";NA;"2017";0;NA;NA
"51295";NA;"2018";0;NA;NA
"51296";NA;"2019";0;NA;NA
"51297";NA;"2020";0;NA;NA
"51298";NA;"2021";0;NA;NA
"51299";NA;"2022";0;NA;NA
"51300";"Vivendas de uso turístico";NA;NA;NA;NA
"51301";NA;"2003";0;NA;NA
"51302";NA;"2004";0;NA;NA
"51303";NA;"2005";0;NA;NA
"51304";NA;"2006";0;NA;NA
"51305";NA;"2007";0;NA;NA
"51306";NA;"2008";0;NA;NA
"51307";NA;"2009";0;NA;NA
"51308";NA;"2010";0;NA;NA
"51309";NA;"2011";0;NA;NA
"51310";NA;"2012";0;NA;NA
"51311";NA;"2013";0;NA;NA
"51312";NA;"2017";0;NA;NA
"51313";NA;"2018";12;NA;NA
"51314";NA;"2019";16;NA;NA
"51315";NA;"2020";24;NA;NA
"51316";NA;"2021";33;NA;NA
"51317";NA;"2022";38;NA;NA
"51318";"36028";"Meis";NA;NA;NA
"51319";"Hoteis";NA;NA;NA;NA
"51320";NA;"2003";2;"MEIS";36028
"51321";NA;"2004";2;NA;NA
"51322";NA;"2005";2;NA;NA
"51323";NA;"2006";2;NA;NA
"51324";NA;"2007";2;NA;NA
"51325";NA;"2008";2;NA;NA
"51326";NA;"2009";2;NA;NA
"51327";NA;"2010";2;NA;NA
"51328";NA;"2011";2;NA;NA
"51329";NA;"2012";2;NA;NA
"51330";NA;"2013";3;NA;NA
"51331";NA;"2017";3;NA;NA
"51332";NA;"2018";4;NA;NA
"51333";NA;"2019";3;NA;NA
"51334";NA;"2020";3;NA;NA
"51335";NA;"2021";3;NA;NA
"51336";NA;"2022";3;NA;NA
"51337";"Pensións";NA;NA;NA;NA
"51338";NA;"2003";NA;NA;NA
"51339";NA;"2004";NA;NA;NA
"51340";NA;"2005";NA;NA;NA
"51341";NA;"2006";NA;NA;NA
"51342";NA;"2007";NA;NA;NA
"51343";NA;"2008";NA;NA;NA
"51344";NA;"2009";2;NA;NA
"51345";NA;"2010";2;NA;NA
"51346";NA;"2011";2;NA;NA
"51347";NA;"2012";2;NA;NA
"51348";NA;"2013";2;NA;NA
"51349";NA;"2017";2;NA;NA
"51350";NA;"2018";3;NA;NA
"51351";NA;"2019";3;NA;NA
"51352";NA;"2020";4;NA;NA
"51353";NA;"2021";4;NA;NA
"51354";NA;"2022";4;NA;NA
"51355";"Albergues turísticos";NA;NA;NA;NA
"51356";NA;"2003";NA;NA;NA
"51357";NA;"2004";NA;NA;NA
"51358";NA;"2005";NA;NA;NA
"51359";NA;"2006";NA;NA;NA
"51360";NA;"2007";NA;NA;NA
"51361";NA;"2008";NA;NA;NA
"51362";NA;"2009";NA;NA;NA
"51363";NA;"2010";NA;NA;NA
"51364";NA;"2011";NA;NA;NA
"51365";NA;"2012";0;NA;NA
"51366";NA;"2013";0;NA;NA
"51367";NA;"2017";0;NA;NA
"51368";NA;"2018";0;NA;NA
"51369";NA;"2019";0;NA;NA
"51370";NA;"2020";0;NA;NA
"51371";NA;"2021";1;NA;NA
"51372";NA;"2022";1;NA;NA
"51373";"Turismo rural";NA;NA;NA;NA
"51374";NA;"2003";2;NA;NA
"51375";NA;"2004";2;NA;NA
"51376";NA;"2005";1;NA;NA
"51377";NA;"2006";1;NA;NA
"51378";NA;"2007";1;NA;NA
"51379";NA;"2008";1;NA;NA
"51380";NA;"2009";1;NA;NA
"51381";NA;"2010";2;NA;NA
"51382";NA;"2011";2;NA;NA
"51383";NA;"2012";2;NA;NA
"51384";NA;"2013";2;NA;NA
"51385";NA;"2017";2;NA;NA
"51386";NA;"2018";2;NA;NA
"51387";NA;"2019";2;NA;NA
"51388";NA;"2020";2;NA;NA
"51389";NA;"2021";3;NA;NA
"51390";NA;"2022";3;NA;NA
"51391";"Campamentos de turismo";NA;NA;NA;NA
"51392";NA;"2003";0;NA;NA
"51393";NA;"2004";0;NA;NA
"51394";NA;"2005";0;NA;NA
"51395";NA;"2006";0;NA;NA
"51396";NA;"2007";0;NA;NA
"51397";NA;"2008";0;NA;NA
"51398";NA;"2009";0;NA;NA
"51399";NA;"2010";0;NA;NA
"51400";NA;"2011";0;NA;NA
"51401";NA;"2012";0;NA;NA
"51402";NA;"2013";0;NA;NA
"51403";NA;"2017";0;NA;NA
"51404";NA;"2018";0;NA;NA
"51405";NA;"2019";0;NA;NA
"51406";NA;"2020";0;NA;NA
"51407";NA;"2021";0;NA;NA
"51408";NA;"2022";0;NA;NA
"51409";"Apartamentos turísticos";NA;NA;NA;NA
"51410";NA;"2003";0;NA;NA
"51411";NA;"2004";0;NA;NA
"51412";NA;"2005";0;NA;NA
"51413";NA;"2006";0;NA;NA
"51414";NA;"2007";0;NA;NA
"51415";NA;"2008";0;NA;NA
"51416";NA;"2009";0;NA;NA
"51417";NA;"2010";0;NA;NA
"51418";NA;"2011";0;NA;NA
"51419";NA;"2012";0;NA;NA
"51420";NA;"2013";0;NA;NA
"51421";NA;"2017";0;NA;NA
"51422";NA;"2018";0;NA;NA
"51423";NA;"2019";0;NA;NA
"51424";NA;"2020";0;NA;NA
"51425";NA;"2021";0;NA;NA
"51426";NA;"2022";0;NA;NA
"51427";"Vivendas turísticas";NA;NA;NA;NA
"51428";NA;"2003";NA;NA;NA
"51429";NA;"2004";NA;NA;NA
"51430";NA;"2005";NA;NA;NA
"51431";NA;"2006";NA;NA;NA
"51432";NA;"2007";NA;NA;NA
"51433";NA;"2008";NA;NA;NA
"51434";NA;"2009";NA;NA;NA
"51435";NA;"2010";NA;NA;NA
"51436";NA;"2011";NA;NA;NA
"51437";NA;"2012";NA;NA;NA
"51438";NA;"2013";NA;NA;NA
"51439";NA;"2017";2;NA;NA
"51440";NA;"2018";2;NA;NA
"51441";NA;"2019";2;NA;NA
"51442";NA;"2020";2;NA;NA
"51443";NA;"2021";2;NA;NA
"51444";NA;"2022";2;NA;NA
"51445";"Vivendas de uso turístico";NA;NA;NA;NA
"51446";NA;"2003";0;NA;NA
"51447";NA;"2004";0;NA;NA
"51448";NA;"2005";0;NA;NA
"51449";NA;"2006";0;NA;NA
"51450";NA;"2007";0;NA;NA
"51451";NA;"2008";0;NA;NA
"51452";NA;"2009";0;NA;NA
"51453";NA;"2010";0;NA;NA
"51454";NA;"2011";0;NA;NA
"51455";NA;"2012";0;NA;NA
"51456";NA;"2013";0;NA;NA
"51457";NA;"2017";0;NA;NA
"51458";NA;"2018";11;NA;NA
"51459";NA;"2019";16;NA;NA
"51460";NA;"2020";20;NA;NA
"51461";NA;"2021";34;NA;NA
"51462";NA;"2022";46;NA;NA
"51463";"36046";"Ribadumia";NA;NA;NA
"51464";"Hoteis";NA;NA;NA;NA
"51465";NA;"2003";1;"RIBADUMIA";36046
"51466";NA;"2004";1;NA;NA
"51467";NA;"2005";2;NA;NA
"51468";NA;"2006";2;NA;NA
"51469";NA;"2007";2;NA;NA
"51470";NA;"2008";2;NA;NA
"51471";NA;"2009";2;NA;NA
"51472";NA;"2010";2;NA;NA
"51473";NA;"2011";2;NA;NA
"51474";NA;"2012";2;NA;NA
"51475";NA;"2013";2;NA;NA
"51476";NA;"2017";2;NA;NA
"51477";NA;"2018";2;NA;NA
"51478";NA;"2019";2;NA;NA
"51479";NA;"2020";2;NA;NA
"51480";NA;"2021";2;NA;NA
"51481";NA;"2022";2;NA;NA
"51482";"Pensións";NA;NA;NA;NA
"51483";NA;"2003";NA;NA;NA
"51484";NA;"2004";NA;NA;NA
"51485";NA;"2005";NA;NA;NA
"51486";NA;"2006";NA;NA;NA
"51487";NA;"2007";NA;NA;NA
"51488";NA;"2008";NA;NA;NA
"51489";NA;"2009";1;NA;NA
"51490";NA;"2010";1;NA;NA
"51491";NA;"2011";1;NA;NA
"51492";NA;"2012";1;NA;NA
"51493";NA;"2013";1;NA;NA
"51494";NA;"2017";2;NA;NA
"51495";NA;"2018";2;NA;NA
"51496";NA;"2019";2;NA;NA
"51497";NA;"2020";2;NA;NA
"51498";NA;"2021";2;NA;NA
"51499";NA;"2022";2;NA;NA
"51500";"Albergues turísticos";NA;NA;NA;NA
"51501";NA;"2003";NA;NA;NA
"51502";NA;"2004";NA;NA;NA
"51503";NA;"2005";NA;NA;NA
"51504";NA;"2006";NA;NA;NA
"51505";NA;"2007";NA;NA;NA
"51506";NA;"2008";NA;NA;NA
"51507";NA;"2009";NA;NA;NA
"51508";NA;"2010";NA;NA;NA
"51509";NA;"2011";NA;NA;NA
"51510";NA;"2012";0;NA;NA
"51511";NA;"2013";0;NA;NA
"51512";NA;"2017";0;NA;NA
"51513";NA;"2018";0;NA;NA
"51514";NA;"2019";0;NA;NA
"51515";NA;"2020";0;NA;NA
"51516";NA;"2021";0;NA;NA
"51517";NA;"2022";0;NA;NA
"51518";"Turismo rural";NA;NA;NA;NA
"51519";NA;"2003";1;NA;NA
"51520";NA;"2004";1;NA;NA
"51521";NA;"2005";1;NA;NA
"51522";NA;"2006";1;NA;NA
"51523";NA;"2007";1;NA;NA
"51524";NA;"2008";1;NA;NA
"51525";NA;"2009";1;NA;NA
"51526";NA;"2010";1;NA;NA
"51527";NA;"2011";2;NA;NA
"51528";NA;"2012";2;NA;NA
"51529";NA;"2013";2;NA;NA
"51530";NA;"2017";2;NA;NA
"51531";NA;"2018";2;NA;NA
"51532";NA;"2019";2;NA;NA
"51533";NA;"2020";2;NA;NA
"51534";NA;"2021";2;NA;NA
"51535";NA;"2022";2;NA;NA
"51536";"Campamentos de turismo";NA;NA;NA;NA
"51537";NA;"2003";0;NA;NA
"51538";NA;"2004";0;NA;NA
"51539";NA;"2005";0;NA;NA
"51540";NA;"2006";0;NA;NA
"51541";NA;"2007";0;NA;NA
"51542";NA;"2008";0;NA;NA
"51543";NA;"2009";0;NA;NA
"51544";NA;"2010";0;NA;NA
"51545";NA;"2011";0;NA;NA
"51546";NA;"2012";0;NA;NA
"51547";NA;"2013";0;NA;NA
"51548";NA;"2017";0;NA;NA
"51549";NA;"2018";0;NA;NA
"51550";NA;"2019";0;NA;NA
"51551";NA;"2020";0;NA;NA
"51552";NA;"2021";0;NA;NA
"51553";NA;"2022";0;NA;NA
"51554";"Apartamentos turísticos";NA;NA;NA;NA
"51555";NA;"2003";0;NA;NA
"51556";NA;"2004";0;NA;NA
"51557";NA;"2005";0;NA;NA
"51558";NA;"2006";0;NA;NA
"51559";NA;"2007";0;NA;NA
"51560";NA;"2008";0;NA;NA
"51561";NA;"2009";0;NA;NA
"51562";NA;"2010";0;NA;NA
"51563";NA;"2011";0;NA;NA
"51564";NA;"2012";0;NA;NA
"51565";NA;"2013";0;NA;NA
"51566";NA;"2017";0;NA;NA
"51567";NA;"2018";0;NA;NA
"51568";NA;"2019";1;NA;NA
"51569";NA;"2020";1;NA;NA
"51570";NA;"2021";1;NA;NA
"51571";NA;"2022";2;NA;NA
"51572";"Vivendas turísticas";NA;NA;NA;NA
"51573";NA;"2003";NA;NA;NA
"51574";NA;"2004";NA;NA;NA
"51575";NA;"2005";NA;NA;NA
"51576";NA;"2006";NA;NA;NA
"51577";NA;"2007";NA;NA;NA
"51578";NA;"2008";NA;NA;NA
"51579";NA;"2009";NA;NA;NA
"51580";NA;"2010";NA;NA;NA
"51581";NA;"2011";NA;NA;NA
"51582";NA;"2012";NA;NA;NA
"51583";NA;"2013";NA;NA;NA
"51584";NA;"2017";2;NA;NA
"51585";NA;"2018";2;NA;NA
"51586";NA;"2019";2;NA;NA
"51587";NA;"2020";2;NA;NA
"51588";NA;"2021";2;NA;NA
"51589";NA;"2022";2;NA;NA
"51590";"Vivendas de uso turístico";NA;NA;NA;NA
"51591";NA;"2003";0;NA;NA
"51592";NA;"2004";0;NA;NA
"51593";NA;"2005";0;NA;NA
"51594";NA;"2006";0;NA;NA
"51595";NA;"2007";0;NA;NA
"51596";NA;"2008";0;NA;NA
"51597";NA;"2009";0;NA;NA
"51598";NA;"2010";0;NA;NA
"51599";NA;"2011";0;NA;NA
"51600";NA;"2012";0;NA;NA
"51601";NA;"2013";0;NA;NA
"51602";NA;"2017";0;NA;NA
"51603";NA;"2018";8;NA;NA
"51604";NA;"2019";11;NA;NA
"51605";NA;"2020";13;NA;NA
"51606";NA;"2021";16;NA;NA
"51607";NA;"2022";19;NA;NA
"51608";"36051";"Sanxenxo";NA;NA;NA
"51609";"Hoteis";NA;NA;NA;NA
"51610";NA;"2003";90;"SANXENXO";36051
"51611";NA;"2004";97;NA;NA
"51612";NA;"2005";105;NA;NA
"51613";NA;"2006";113;NA;NA
